"rust","producer_consumer",4,"rust_phase1_producer_consumer_p4_r5",0.050000,281,2220,5
"rust","producer_consumer",8,"rust_phase1_producer_consumer_p8_r1",0.250000,411,2176,1
"rust","producer_consumer",8,"rust_phase1_producer_consumer_p8_r2",0.260000,412,2080,2
"rust","producer_consumer",8,"rust_phase1_producer_consumer_p8_r3",0.240000,415,2120,3
"rust","producer_consumer",8,"rust_phase1_producer_consumer_p8_r4",0.240000,414,2272,4
"rust","producer_consumer",8,"rust_phase1_producer_consumer_p8_r5",0.270000,412,2096,5
"go","matrix_multiplication",1,"go_phase1_matrix_multiplication_p1_r1",10.060000,97,247304,1
"go","matrix_multiplication",1,"go_phase1_matrix_multiplication_p1_r2",9.820000,99,247300,2
"go","matrix_multiplication",1,"go_phase1_matrix_multiplication_p1_r3",9.670000,99,248484,3
"go","matrix_multiplication",1,"go_phase1_matrix_multiplication_p1_r4",9.780000,99,246648,4
"go","matrix_multiplication",1,"go_phase1_matrix_multiplication_p1_r5",9.770000,99,246732,5
"go","matrix_multiplication",2,"go_phase1_matrix_multiplication_p2_r1",5.510000,185,247108,1
"go","matrix_multiplication",2,"go_phase1_matrix_multiplication_p2_r2",5.500000,184,250580,2
"go","matrix_multiplication",2,"go_phase1_matrix_multiplication_p2_r3",5.490000,185,249132,3
"go","matrix_multiplication",2,"go_phase1_matrix_multiplication_p2_r4",5.530000,185,234156,4
"go","matrix_multiplication",2,"go_phase1_matrix_multiplication_p2_r5",5.500000,185,249580,5
"go","matrix_multiplication",4,"go_phase1_matrix_multiplication_p4_r1",3.710000,308,247096,1
"go","matrix_multiplication",4,"go_phase1_matrix_multiplication_p4_r2",3.980000,316,255104,2
"go","matrix_multiplication",4,"go_phase1_matrix_multiplication_p4_r3",4.070000,317,255356,3
"go","matrix_multiplication",4,"go_phase1_matrix_multiplication_p4_r4",4.080000,319,252368,4
"go","matrix_multiplication",4,"go_phase1_matrix_multiplication_p4_r5",4.020000,315,264840,5
"go","matrix_multiplication",8,"go_phase1_matrix_multiplication_p8_r1",2.820000,409,232048,1
"go","matrix_multiplication",8,"go_phase1_matrix_multiplication_p8_r2",2.850000,411,229076,2
"go","matrix_multiplication",8,"go_phase1_matrix_multiplication_p8_r3",2.890000,416,227288,3
"go","matrix_multiplication",8,"go_phase1_matrix_multiplication_p8_r4",2.840000,411,232316,4
"go","matrix_multiplication",8,"go_phase1_matrix_multiplication_p8_r5",2.920000,419,222320,5
"go","parallel_sort",1,"go_phase1_parallel_sort_p1_r1",6.140000,99,249712,1
"go","parallel_sort",1,"go_phase1_parallel_sort_p1_r2",6.160000,99,242576,2
"go","parallel_sort",1,"go_phase1_parallel_sort_p1_r3",6.110000,99,246904,3
"go","parallel_sort",1,"go_phase1_parallel_sort_p1_r4",6.160000,99,252852,4
"go","parallel_sort",1,"go_phase1_parallel_sort_p1_r5",6.150000,99,245416,5
"go","parallel_sort",2,"go_phase1_parallel_sort_p2_r1",3.660000,179,249080,1
"go","parallel_sort",2,"go_phase1_parallel_sort_p2_r2",3.720000,177,250140,2
"go","parallel_sort",2,"go_phase1_parallel_sort_p2_r3",3.690000,177,244404,3
"go","parallel_sort",2,"go_phase1_parallel_sort_p2_r4",3.730000,178,253860,4
"go","parallel_sort",2,"go_phase1_parallel_sort_p2_r5",3.730000,178,257040,5
"go","parallel_sort",4,"go_phase1_parallel_sort_p4_r1",2.530000,267,254092,1
"go","parallel_sort",4,"go_phase1_parallel_sort_p4_r2",2.570000,268,246832,2
"go","parallel_sort",4,"go_phase1_parallel_sort_p4_r3",2.550000,271,250412,3
"go","parallel_sort",4,"go_phase1_parallel_sort_p4_r4",2.550000,268,254380,4
"go","parallel_sort",4,"go_phase1_parallel_sort_p4_r5",2.540000,271,250296,5
"go","parallel_sort",8,"go_phase1_parallel_sort_p8_r1",2.260000,316,228040,1
